record_id,site_code,site_name,year,month,scope,basis,fuel_category,fuel_type,fuel_code,consumption_amount,consumption_unit,emission_factor_id,co2_tco2e,ch4_tco2e,n2o_tco2e,hfcs_tco2e,total_tco2e,data_quality,verification_body,verification_level,source_system,synced_at,created_at,updated_at,updated_by
GHG-S12-2024-0380,SITE-DC02,동탄 데이터센터,2024,10,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,6299381.0,kWh,EF-KEPCO-2023,2895.1955,0.0,0.0,0.0,2895.1955,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:49:00,user_ghg
GHG-S12-2024-0381,SITE-DC02,동탄 데이터센터,2024,11,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,6498309.0,kWh,EF-KEPCO-2023,2942.2949,0.0,0.0,0.0,2942.2949,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:10:00,user_ghg
GHG-S12-2024-0382,SITE-DC02,동탄 데이터센터,2024,11,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,6498309.0,kWh,EF-KEPCO-2023,2986.6228,0.0,0.0,0.0,2986.6228,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 10:49:00,user_ghg
GHG-S12-2024-0383,SITE-DC02,동탄 데이터센터,2024,12,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,6763546.0,kWh,EF-KEPCO-2023,3062.3888,0.0,0.0,0.0,3062.3888,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:19:00,user_ghg
GHG-S12-2024-0384,SITE-DC02,동탄 데이터센터,2024,12,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,6763546.0,kWh,EF-KEPCO-2023,3108.5257,0.0,0.0,0.0,3108.5257,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 10:37:00,user_ghg
GHG-S12-2024-0385,SITE-DC03,상암 데이터센터,2024,1,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,4716515.0,kWh,EF-KEPCO-2023,2135.5369,0.0,0.0,0.0,2135.5369,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:59:00,user_ghg
GHG-S12-2024-0386,SITE-DC03,상암 데이터센터,2024,1,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,4716515.0,kWh,EF-KEPCO-2023,2167.7103,0.0,0.0,0.0,2167.7103,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:36:00,user_ghg
GHG-S12-2024-0387,SITE-DC03,상암 데이터센터,2024,2,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,4581757.0,kWh,EF-KEPCO-2023,2074.5213,0.0,0.0,0.0,2074.5213,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:25:00,user_ghg
GHG-S12-2024-0388,SITE-DC03,상암 데이터센터,2024,2,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,4581757.0,kWh,EF-KEPCO-2023,2105.7755,0.0,0.0,0.0,2105.7755,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:04:00,user_ghg
GHG-S12-2024-0389,SITE-DC03,상암 데이터센터,2024,3,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,4312242.0,kWh,EF-KEPCO-2023,1952.4906,0.0,0.0,0.0,1952.4906,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:06:00,user_ghg
GHG-S12-2024-0390,SITE-DC03,상암 데이터센터,2024,3,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,4312242.0,kWh,EF-KEPCO-2023,1981.9064,0.0,0.0,0.0,1981.9064,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:54:00,user_ghg
GHG-S12-2024-0391,SITE-DC03,상암 데이터센터,2024,4,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,4132565.0,kWh,EF-KEPCO-2023,1871.1368,0.0,0.0,0.0,1871.1368,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 10:50:00,user_ghg
GHG-S12-2024-0392,SITE-DC03,상암 데이터센터,2024,4,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,4132565.0,kWh,EF-KEPCO-2023,1899.3269,0.0,0.0,0.0,1899.3269,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:22:00,user_ghg
GHG-S12-2024-0393,SITE-DC03,상암 데이터센터,2024,5,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,4267323.0,kWh,EF-KEPCO-2023,1932.1524,0.0,0.0,0.0,1932.1524,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:27:00,user_ghg
GHG-S12-2024-0394,SITE-DC03,상암 데이터센터,2024,5,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,4267323.0,kWh,EF-KEPCO-2023,1961.2617,0.0,0.0,0.0,1961.2617,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:04:00,user_ghg
GHG-S12-2024-0395,SITE-DC03,상암 데이터센터,2024,6,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,4851272.0,kWh,EF-KEPCO-2023,2196.552,0.0,0.0,0.0,2196.552,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:41:00,user_ghg
GHG-S12-2024-0396,SITE-DC03,상암 데이터센터,2024,6,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,4851272.0,kWh,EF-KEPCO-2023,2229.6446,0.0,0.0,0.0,2229.6446,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:00:00,user_ghg
GHG-S12-2024-0397,SITE-DC03,상암 데이터센터,2024,7,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,5165707.0,kWh,EF-KEPCO-2023,2338.9214,0.0,0.0,0.0,2338.9214,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:52:00,user_ghg
GHG-S12-2024-0398,SITE-DC03,상암 데이터센터,2024,7,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,5165707.0,kWh,EF-KEPCO-2023,2374.1589,0.0,0.0,0.0,2374.1589,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:06:00,user_ghg
GHG-S12-2024-0399,SITE-DC03,상암 데이터센터,2024,8,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,5120787.0,kWh,EF-KEPCO-2023,2318.5827,0.0,0.0,0.0,2318.5827,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:23:00,user_ghg
GHG-S12-2024-0400,SITE-DC03,상암 데이터센터,2024,8,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,5120787.0,kWh,EF-KEPCO-2023,2353.5137,0.0,0.0,0.0,2353.5137,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:45:00,user_ghg
GHG-S12-2024-0401,SITE-DC03,상암 데이터센터,2024,9,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,4402080.0,kWh,EF-KEPCO-2023,1993.1675,0.0,0.0,0.0,1993.1675,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:27:00,user_ghg
GHG-S12-2024-0402,SITE-DC03,상암 데이터센터,2024,9,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,4402080.0,kWh,EF-KEPCO-2023,2023.196,0.0,0.0,0.0,2023.196,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:46:00,user_ghg
GHG-S12-2024-0403,SITE-DC03,상암 데이터센터,2024,10,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,4267323.0,kWh,EF-KEPCO-2023,1932.1524,0.0,0.0,0.0,1932.1524,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:41:00,user_ghg
GHG-S12-2024-0404,SITE-DC03,상암 데이터센터,2024,10,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,4267323.0,kWh,EF-KEPCO-2023,1961.2617,0.0,0.0,0.0,1961.2617,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:39:00,user_ghg
GHG-S12-2024-0405,SITE-DC03,상암 데이터센터,2024,11,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,4402080.0,kWh,EF-KEPCO-2023,1993.1675,0.0,0.0,0.0,1993.1675,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:49:00,user_ghg
GHG-S12-2024-0406,SITE-DC03,상암 데이터센터,2024,11,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,4402080.0,kWh,EF-KEPCO-2023,2023.196,0.0,0.0,0.0,2023.196,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:29:00,user_ghg
GHG-S12-2024-0407,SITE-DC03,상암 데이터센터,2024,12,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,4581757.0,kWh,EF-KEPCO-2023,2074.5213,0.0,0.0,0.0,2074.5213,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:52:00,user_ghg
GHG-S12-2024-0408,SITE-DC03,상암 데이터센터,2024,12,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,4581757.0,kWh,EF-KEPCO-2023,2105.7755,0.0,0.0,0.0,2105.7755,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:20:00,user_ghg
GHG-S12-2024-0409,SITE-DC04,춘천 데이터센터,2024,1,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,5165707.0,kWh,EF-KEPCO-2023,2338.9214,0.0,0.0,0.0,2338.9214,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:53:00,user_ghg
GHG-S12-2024-0410,SITE-DC04,춘천 데이터센터,2024,1,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,5165707.0,kWh,EF-KEPCO-2023,2374.1589,0.0,0.0,0.0,2374.1589,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 10:17:00,user_ghg
GHG-S12-2024-0411,SITE-DC04,춘천 데이터센터,2024,2,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,5018115.0,kWh,EF-KEPCO-2023,2272.0946,0.0,0.0,0.0,2272.0946,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:15:00,user_ghg
GHG-S12-2024-0412,SITE-DC04,춘천 데이터센터,2024,2,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,5018115.0,kWh,EF-KEPCO-2023,2306.3257,0.0,0.0,0.0,2306.3257,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:36:00,user_ghg
GHG-S12-2024-0413,SITE-DC04,춘천 데이터센터,2024,3,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,4722932.0,kWh,EF-KEPCO-2023,2138.4425,0.0,0.0,0.0,2138.4425,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:21:00,user_ghg
GHG-S12-2024-0414,SITE-DC04,춘천 데이터센터,2024,3,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,4722932.0,kWh,EF-KEPCO-2023,2170.6595,0.0,0.0,0.0,2170.6595,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:31:00,user_ghg
GHG-S12-2024-0415,SITE-DC04,춘천 데이터센터,2024,4,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,4526143.0,kWh,EF-KEPCO-2023,2049.3403,0.0,0.0,0.0,2049.3403,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:11:00,user_ghg
GHG-S12-2024-0416,SITE-DC04,춘천 데이터센터,2024,4,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,4526143.0,kWh,EF-KEPCO-2023,2080.2153,0.0,0.0,0.0,2080.2153,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:13:00,user_ghg
GHG-S12-2024-0417,SITE-DC04,춘천 데이터센터,2024,5,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,4673735.0,kWh,EF-KEPCO-2023,2116.1671,0.0,0.0,0.0,2116.1671,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:51:00,user_ghg
GHG-S12-2024-0418,SITE-DC04,춘천 데이터센터,2024,5,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,4673735.0,kWh,EF-KEPCO-2023,2148.0486,0.0,0.0,0.0,2148.0486,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:21:00,user_ghg
GHG-S12-2024-0419,SITE-DC04,춘천 데이터센터,2024,6,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,5313298.0,kWh,EF-KEPCO-2023,2405.7472,0.0,0.0,0.0,2405.7472,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:56:00,user_ghg
GHG-S12-2024-0420,SITE-DC04,춘천 데이터센터,2024,6,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,5313298.0,kWh,EF-KEPCO-2023,2441.9918,0.0,0.0,0.0,2441.9918,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:35:00,user_ghg
GHG-S12-2024-0421,SITE-DC04,춘천 데이터센터,2024,7,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,5657679.0,kWh,EF-KEPCO-2023,2561.6757,0.0,0.0,0.0,2561.6757,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:33:00,user_ghg
GHG-S12-2024-0422,SITE-DC04,춘천 데이터센터,2024,7,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,5657679.0,kWh,EF-KEPCO-2023,2600.2693,0.0,0.0,0.0,2600.2693,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:05:00,user_ghg
GHG-S12-2024-0423,SITE-DC04,춘천 데이터센터,2024,8,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,5608482.0,kWh,EF-KEPCO-2023,2539.4003,0.0,0.0,0.0,2539.4003,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:46:00,user_ghg
GHG-S12-2024-0424,SITE-DC04,춘천 데이터센터,2024,8,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,5608482.0,kWh,EF-KEPCO-2023,2577.6583,0.0,0.0,0.0,2577.6583,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:31:00,user_ghg
GHG-S12-2024-0425,SITE-DC04,춘천 데이터센터,2024,9,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,4821326.0,kWh,EF-KEPCO-2023,2182.9929,0.0,0.0,0.0,2182.9929,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:48:00,user_ghg
GHG-S12-2024-0426,SITE-DC04,춘천 데이터센터,2024,9,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,4821326.0,kWh,EF-KEPCO-2023,2215.8814,0.0,0.0,0.0,2215.8814,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:44:00,user_ghg
GHG-S12-2024-0427,SITE-DC04,춘천 데이터센터,2024,10,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,4673735.0,kWh,EF-KEPCO-2023,2116.1671,0.0,0.0,0.0,2116.1671,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:41:00,user_ghg
GHG-S12-2024-0428,SITE-DC04,춘천 데이터센터,2024,10,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,4673735.0,kWh,EF-KEPCO-2023,2148.0486,0.0,0.0,0.0,2148.0486,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:28:00,user_ghg
GHG-S12-2024-0429,SITE-DC04,춘천 데이터센터,2024,11,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,4821326.0,kWh,EF-KEPCO-2023,2182.9929,0.0,0.0,0.0,2182.9929,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:05:00,user_ghg
GHG-S12-2024-0430,SITE-DC04,춘천 데이터센터,2024,11,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,4821326.0,kWh,EF-KEPCO-2023,2215.8814,0.0,0.0,0.0,2215.8814,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:14:00,user_ghg
GHG-S12-2024-0431,SITE-DC04,춘천 데이터센터,2024,12,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,5018115.0,kWh,EF-KEPCO-2023,2272.0946,0.0,0.0,0.0,2272.0946,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:44:00,user_ghg
GHG-S12-2024-0432,SITE-DC04,춘천 데이터센터,2024,12,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,5018115.0,kWh,EF-KEPCO-2023,2306.3257,0.0,0.0,0.0,2306.3257,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:19:00,user_ghg
GHG-S12-2024-0433,SITE-DC05,판교 데이터센터,2024,1,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,3818131.0,kWh,EF-KEPCO-2023,1728.7679,0.0,0.0,0.0,1728.7679,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:30:00,user_ghg
GHG-S12-2024-0434,SITE-DC05,판교 데이터센터,2024,1,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,3818131.0,kWh,EF-KEPCO-2023,1754.813,0.0,0.0,0.0,1754.813,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:33:00,user_ghg
GHG-S12-2024-0435,SITE-DC05,판교 데이터센터,2024,2,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,3709042.0,kWh,EF-KEPCO-2023,1679.3747,0.0,0.0,0.0,1679.3747,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:27:00,user_ghg
GHG-S12-2024-0436,SITE-DC05,판교 데이터센터,2024,2,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,3709042.0,kWh,EF-KEPCO-2023,1704.6757,0.0,0.0,0.0,1704.6757,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:21:00,user_ghg
GHG-S12-2024-0437,SITE-DC05,판교 데이터센터,2024,3,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,3490863.0,kWh,EF-KEPCO-2023,1580.5878,0.0,0.0,0.0,1580.5878,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:44:00,user_ghg
GHG-S12-2024-0438,SITE-DC05,판교 데이터센터,2024,3,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,3490863.0,kWh,EF-KEPCO-2023,1604.4006,0.0,0.0,0.0,1604.4006,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:17:00,user_ghg
GHG-S12-2024-0439,SITE-DC05,판교 데이터센터,2024,4,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,3345410.0,kWh,EF-KEPCO-2023,1514.7299,0.0,0.0,0.0,1514.7299,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:16:00,user_ghg
GHG-S12-2024-0440,SITE-DC05,판교 데이터센터,2024,4,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,3345410.0,kWh,EF-KEPCO-2023,1537.5504,0.0,0.0,0.0,1537.5504,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:07:00,user_ghg
GHG-S12-2024-0441,SITE-DC05,판교 데이터센터,2024,5,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,3454500.0,kWh,EF-KEPCO-2023,1564.1236,0.0,0.0,0.0,1564.1236,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:20:00,user_ghg
GHG-S12-2024-0442,SITE-DC05,판교 데이터센터,2024,5,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,3454500.0,kWh,EF-KEPCO-2023,1587.6882,0.0,0.0,0.0,1587.6882,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 10:47:00,user_ghg
GHG-S12-2024-0443,SITE-DC05,판교 데이터센터,2024,6,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,3927220.0,kWh,EF-KEPCO-2023,1778.1611,0.0,0.0,0.0,1778.1611,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:48:00,user_ghg
GHG-S12-2024-0444,SITE-DC05,판교 데이터센터,2024,6,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,3927220.0,kWh,EF-KEPCO-2023,1804.9503,0.0,0.0,0.0,1804.9503,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:12:00,user_ghg
GHG-S12-2024-0445,SITE-DC05,판교 데이터센터,2024,7,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,4181762.0,kWh,EF-KEPCO-2023,1893.4123,0.0,0.0,0.0,1893.4123,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:47:00,user_ghg
GHG-S12-2024-0446,SITE-DC05,판교 데이터센터,2024,7,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,4181762.0,kWh,EF-KEPCO-2023,1921.9378,0.0,0.0,0.0,1921.9378,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:17:00,user_ghg
GHG-S12-2024-0447,SITE-DC05,판교 데이터센터,2024,8,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,4145399.0,kWh,EF-KEPCO-2023,1876.9476,0.0,0.0,0.0,1876.9476,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:38:00,user_ghg
GHG-S12-2024-0448,SITE-DC05,판교 데이터센터,2024,8,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,4145399.0,kWh,EF-KEPCO-2023,1905.2254,0.0,0.0,0.0,1905.2254,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:06:00,user_ghg
GHG-S12-2024-0449,SITE-DC05,판교 데이터센터,2024,9,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,3563589.0,kWh,EF-KEPCO-2023,1613.5168,0.0,0.0,0.0,1613.5168,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:18:00,user_ghg
GHG-S12-2024-0450,SITE-DC05,판교 데이터센터,2024,9,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,3563589.0,kWh,EF-KEPCO-2023,1637.8255,0.0,0.0,0.0,1637.8255,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:23:00,user_ghg
GHG-S12-2024-0451,SITE-DC05,판교 데이터센터,2024,10,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,3454500.0,kWh,EF-KEPCO-2023,1564.1236,0.0,0.0,0.0,1564.1236,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:19:00,user_ghg
GHG-S12-2024-0452,SITE-DC05,판교 데이터센터,2024,10,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,3454500.0,kWh,EF-KEPCO-2023,1587.6882,0.0,0.0,0.0,1587.6882,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:45:00,user_ghg
GHG-S12-2024-0453,SITE-DC05,판교 데이터센터,2024,11,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,3563589.0,kWh,EF-KEPCO-2023,1613.5168,0.0,0.0,0.0,1613.5168,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:08:00,user_ghg
